     0.668218       1.0579006      0.47127209
     0.668950       1.0581242      0.47188788
     0.669680       1.0583483      0.47250326
     0.670409       1.0585727      0.47311810
     0.671138       1.0587976      0.47373255
     0.671865       1.0590228      0.47434655
     0.672590       1.0592485      0.47496011
     0.673315       1.0594745      0.47557322
     0.674038       1.0597009      0.47618595
     0.674760       1.0599277      0.47679821
     0.675482       1.0601550      0.47741006
     0.676201       1.0603826      0.47802148
     0.676920       1.0606106      0.47863254
     0.677638       1.0608390      0.47924318
     0.678354       1.0610679      0.47985340
     0.679070       1.0612971      0.48046319
     0.679784       1.0615268      0.48107264
     0.680497       1.0617568      0.48168166
     0.681209       1.0619872      0.48229025
     0.681920       1.0622181      0.48289854
     0.682630       1.0624494      0.48350640
     0.683339       1.0626811      0.48411395
     0.684046       1.0629132      0.48472107
     0.684753       1.0631457      0.48532784
     0.685458       1.0633786      0.48593418
     0.686162       1.0636119      0.48654021
     0.686865       1.0638457      0.48714589
     0.687568       1.0640799      0.48775119
     0.688269       1.0643144      0.48835617
     0.688969       1.0645494      0.48896079
     0.689668       1.0647848      0.48956503
     0.690365       1.0650207      0.49016896
     0.691062       1.0652569      0.49077258
     0.691758       1.0654936      0.49137584
     0.692453       1.0657307      0.49197875
     0.693146       1.0659682      0.49258135
     0.693839       1.0662062      0.49318363
     0.694531       1.0664446      0.49378557
     0.695221       1.0666834      0.49438723
     0.695911       1.0669226      0.49498854
     0.696599       1.0671622      0.49558957
     0.697287       1.0674023      0.49619024
     0.697973       1.0676429      0.49679073
     0.698659       1.0678838      0.49739083
     0.699343       1.0681252      0.49799065
     0.700027       1.0683670      0.49859015
     0.700709       1.0686093      0.49918939
     0.701390       1.0688519      0.49978834
     0.702071       1.0690951      0.50038703
     0.702750       1.0693386      0.50098543
     0.703429       1.0695826      0.50158353
     0.704106       1.0698271      0.50218139
     0.704783       1.0700720      0.50277892
     0.705459       1.0703173      0.50337632
     0.706133       1.0705631      0.50397332
     0.706807       1.0708093      0.50457011
     0.707479       1.0710560      0.50516665
     0.708151       1.0713031      0.50576297
     0.708822       1.0715506      0.50635899
     0.709492       1.0717987      0.50695482
     0.710160       1.0720471      0.50755032
     0.710828       1.0722960      0.50814564
     0.711495       1.0725454      0.50874072
     0.712161       1.0727952      0.50933556
     0.712827       1.0730455      0.50993021
     0.713491       1.0732962      0.51052459
     0.714154       1.0735474      0.51111873
     0.714816       1.0737990      0.51171268
     0.715478       1.0740512      0.51230644
     0.716138       1.0743037      0.51289995
     0.716798       1.0745567      0.51349323
     0.717456       1.0748103      0.51408633
     0.718114       1.0750642      0.51467923
     0.718771       1.0753187      0.51527194
     0.719427       1.0755735      0.51586445
     0.720082       1.0758289      0.51645678
     0.720736       1.0760848      0.51704887
     0.721390       1.0763411      0.51764077
     0.722042       1.0765978      0.51823250
     0.722693       1.0768551      0.51882406
     0.723344       1.0771128      0.51941546
     0.723994       1.0773710      0.52000666
     0.724643       1.0776297      0.52059764
     0.725291       1.0778889      0.52118859
     0.725938       1.0781485      0.52177926
     0.726584       1.0784087      0.52236975
     0.727230       1.0786693      0.52296013
     0.727874       1.0789304      0.52355035
     0.728518       1.0791920      0.52414042
     0.729161       1.0794540      0.52473031
     0.729803       1.0797166      0.52532004
     0.730444       1.0799796      0.52590967
     0.731084       1.0802431      0.52649911
     0.731724       1.0805072      0.52708844
     0.732362       1.0807717      0.52767766
     0.733000       1.0810367      0.52826673
     0.733637       1.0813023      0.52885563
     0.734273       1.0815682      0.52944440
     0.734909       1.0818348      0.53003309
     0.735543       1.0821018      0.53062166
     0.736177       1.0823693      0.53121004
     0.736810       1.0826374      0.53179841
     0.737442       1.0829059      0.53238658
     0.738073       1.0831749      0.53297465
     0.738703       1.0834445      0.53356266
     0.739333       1.0837145      0.53415052
     0.739962       1.0839851      0.53473833
     0.740590       1.0842562      0.53532599
     0.741217       1.0845277      0.53591354
     0.741843       1.0847999      0.53650108
     0.742469       1.0850725      0.53708843
     0.743094       1.0853457      0.53767582
     0.743718       1.0856193      0.53826301
     0.744341       1.0858935      0.53885015
     0.744964       1.0861682      0.53943728
     0.745585       1.0864434      0.54002421
     0.746206       1.0867192      0.54061118
     0.746826       1.0869955      0.54119801
     0.747446       1.0872724      0.54178482
     0.748065       1.0875497      0.54237157
     0.748682       1.0878276      0.54295824
     0.749299       1.0881060      0.54354480
     0.749916       1.0883850      0.54413139
     0.750531       1.0886645      0.54471789
     0.751146       1.0889445      0.54530429
     0.751760       1.0892251      0.54589069
     0.752373       1.0895062      0.54647707
     0.752986       1.0897879      0.54706344
     0.753598       1.0900701      0.54764966
     0.754209       1.0903529      0.54823593
     0.754819       1.0906362      0.54882219
     0.755429       1.0909201      0.54940838
     0.756038       1.0912045      0.54999454
     0.756646       1.0914895      0.55058063
     0.757253       1.0917750      0.55116671
     0.757860       1.0920611      0.55175286
     0.758466       1.0923478      0.55233894
     0.759071       1.0926350      0.55292501
     0.759675       1.0929228      0.55351107
     0.760279       1.0932111      0.55409713
     0.760882       1.0935000      0.55468311
     0.761485       1.0937895      0.55526918
     0.762086       1.0940796      0.55585525
     0.762687       1.0943702      0.55644132
     0.763287       1.0946614      0.55702737
     0.763887       1.0949532      0.55761345
     0.764485       1.0952456      0.55819953
     0.765084       1.0955385      0.55878568
     0.765681       1.0958320      0.55937178
     0.766278       1.0961262      0.55995796
     0.766873       1.0964208      0.56054404
     0.767469       1.0967161      0.56113024
     0.768063       1.0970120      0.56171652
     0.768657       1.0973084      0.56230281
     0.769251       1.0976055      0.56288912
     0.769843       1.0979032      0.56347544
     0.770435       1.0982014      0.56406185
     0.771026       1.0985003      0.56464828
     0.771617       1.0987997      0.56523471
     0.772206       1.0990998      0.56582124
     0.772795       1.0994004      0.56640778
     0.773384       1.0997018      0.56699446
     0.773972       1.1000036      0.56758111
     0.774559       1.1003061      0.56816796
     0.775145       1.1006092      0.56875468
     0.775731       1.1009130      0.56934158
     0.776316       1.1012173      0.56992858
     0.776901       1.1015223      0.57051559
     0.777485       1.1018279      0.57110274
     0.778068       1.1021341      0.57168988
     0.778650       1.1024409      0.57227724
     0.779232       1.1027484      0.57286461
     0.779813       1.1030565      0.57345202
     0.780394       1.1033653      0.57403954
     0.780974       1.1036746      0.57462717
     0.781553       1.1039847      0.57521493
     0.782132       1.1042953      0.57580280
     0.782709       1.1046066      0.57639069
     0.783287       1.1049185      0.57697870
     0.783864       1.1052312      0.57756693
     0.784439       1.1055443      0.57815508
     0.785015       1.1058582      0.57874346
     0.785590       1.1061728      0.57933196
     0.786164       1.1064880      0.57992060
     0.786737       1.1068039      0.58050935
     0.787310       1.1071204      0.58109823
     0.787883       1.1074376      0.58168715
     0.788454       1.1077554      0.58227627
     0.789025       1.1080739      0.58286554
     0.789596       1.1083931      0.58345493
     0.790165       1.1087130      0.58404446
     0.790735       1.1090335      0.58463414
     0.791303       1.1093548      0.58522403
     0.791871       1.1096767      0.58581397
     0.792439       1.1099992      0.58640411
     0.793005       1.1103225      0.58699434
     0.793571       1.1106464      0.58758478
     0.794137       1.1109711      0.58817544
     0.794702       1.1112964      0.58876617
     0.795266       1.1116225      0.58935713
     0.795830       1.1119492      0.58994823
     0.796393       1.1122767      0.59053958
     0.796955       1.1126048      0.59113096
     0.797517       1.1129336      0.59172262
     0.798079       1.1132632      0.59231449
     0.798639       1.1135934      0.59290641
     0.799200       1.1139245      0.59349871
     0.799759       1.1142561      0.59409103
     0.800318       1.1145885      0.59468361
     0.800877       1.1149217      0.59527646
     0.801434       1.1152556      0.59586944
     0.801992       1.1155901      0.59646259
     0.802548       1.1159255      0.59705608
     0.803104       1.1162615      0.59764965
     0.803660       1.1165983      0.59824346
     0.804215       1.1169358      0.59883746
     0.804769       1.1172741      0.59943180
     0.805323       1.1176132      0.60002630
     0.805876       1.1179529      0.60062097
